QUARTER,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,YEAR,MONTH,origin_airport_name,origin_station_name,origin_station_id,origin_iata_code,origin_icao,origin_type,origin_region,origin_station_lat,origin_station_lon,origin_airport_lat,origin_airport_lon,origin_station_dis,dest_airport_name,dest_station_name,dest_station_id,dest_iata_code,dest_icao,dest_type,dest_region,dest_station_lat,dest_station_lon,dest_airport_lat,dest_airport_lon,dest_station_dis,sched_depart_date_time,sched_depart_date_time_UTC,four_hours_prior_depart_UTC,two_hours_prior_depart_UTC,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,WindEquipmentChangeDate,_row_desc
1,8,7,2015-03-08,DL,19790,DL,N906AT,956,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11973,1197302,31973,GPT,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,1204,1202,-2,0,0,-1,1200-1259,10,1212,1207,4,1231,1211,-20,0,0,-2,1200-1259,0,0,87,69,55,1,352,2,null,null,null,null,null,2015,3,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,Gulfport Biloxi International Airport,GULFPORT-BILOXI INTL ARPT,74757093874,GPT,KGPT,large_airport,US-MS,30.4,-89.1,30.4,-89.1,0,2015-03-08T12:04:00Z,2015-03-08T16:04:00Z,2015-03-08T12:04:00Z,2015-03-08T14:04:00Z,72219013874,2015-03-08T12:52:00Z,33.6301,-84.4418,307.8,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",FM-15,7,30.27,17,65,0,null,0.06,8,16,SCT:04 250,30.27,29.16,10,45,null,null,3,MET11703/08/15 12:52:02 METAR KATL 081752Z VRB03KT 10SM SCT250 18/M08 A3027 RMK AO2 SLP251 T01831083 10189 20028 58021 (FT),2007-03-27,1
1,28,3,2015-01-28,DL,19790,DL,N376DA,1173,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1005,1003,-2,0,0,-1,1000-1059,14,1017,1216,6,1259,1222,-37,0,0,-2,1200-1259,0,0,174,139,119,1,1039,5,null,null,null,null,null,2015,1,Minneapolis-St Paul International/Wold-Chamberlain Airport,MINNEAPOLIS-ST PAUL INTERNATI,72658014922,MSP,KMSP,large_airport,US-MN,44.9,-93.2,44.9,-93.2,0,Louis Armstrong New Orleans International Airport,LOUIS ARMSTRONG NEW ORLEANS I,72231012916,MSY,KMSY,large_airport,US-LA,30,-90.3,30,-90.3,0,2015-01-28T10:05:00Z,2015-01-28T16:05:00Z,2015-01-28T12:05:00Z,2015-01-28T14:05:00Z,72658014922,2015-01-28T12:53:00Z,44.8831,-93.2289,265.8,"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",FM-15,7,29.87,24,29,0,HZ:7 |FU |HZ,null,null,82,OVC:08 10,29.91,28.98,5,27,130,null,15,MET11001/28/15 12:53:02 METAR KMSP 281853Z 13013KT 5SM HZ OVC010 M02/M04 A2987 RMK AO2 PRESFR SLP127 T10171044 (CLB),2006-09-13,1
1,11,3,2015-03-11,DL,19790,DL,N938AT,1279,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1711,1706,-5,0,0,-1,1700-1759,8,1714,1928,12,1948,1940,-8,0,0,-1,1900-1959,0,0,97,94,74,1,551,3,null,null,null,null,null,2015,3,Shreveport Regional Airport,SHREVEPORT REGIONAL AIRPORT,72248013957,SHV,KSHV,medium_airport,US-LA,32.4,-93.8,32.4,-93.8,0,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,2015-03-11T17:11:00Z,2015-03-11T22:11:00Z,2015-03-11T18:11:00Z,2015-03-11T20:11:00Z,72248013957,2015-03-11T18:56:00Z,32.4472,-93.8244,77.4,"SHREVEPORT REGIONAL AIRPORT, LA US",FM-15,7,30.2,51,58,0,null,null,null,78,OVC:08 23,30.2,29.92,10,54,20,null,7,MET09303/11/15 18:56:01 METAR KSHV 120056Z 02006KT 10SM OVC023 14/11 A3020 RMK AO2 SLP226 T01440106,null,1
1,20,2,2015-01-20,DL,19790,DL,N912DL,1462,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1055,1056,1,1,0,0,1000-1059,16,1112,1120,6,1137,1126,-11,0,0,-1,1100-1159,0,0,102,90,68,1,425,2,null,null,null,null,null,2015,1,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,Louis Armstrong New Orleans International Airport,LOUIS ARMSTRONG NEW ORLEANS I,72231012916,MSY,KMSY,large_airport,US-LA,30,-90.3,30,-90.3,0,2015-01-20T10:55:00Z,2015-01-20T15:55:00Z,2015-01-20T11:55:00Z,2015-01-20T13:55:00Z,72219013874,2015-01-20T12:52:00Z,33.6301,-84.4418,307.8,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",FM-15,7,29.98,34,64,0,null,0.06,8,33,FEW:02 150 BKN:07 250,29.98,28.88,10,50,250,null,9,MET12401/20/15 12:52:02 METAR KATL 201752Z 25008KT 10SM FEW150 BKN250 18/01 A2998 RMK AO2 SLP151 T01780011 10183 20072 58020 (CJL),2007-03-27,1
1,7,6,2015-02-07,DL,19790,DL,N914DN,2191,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1445,1444,-1,0,0,-1,1400-1459,13,1457,1602,3,1620,1605,-15,0,0,-1,1600-1659,0,0,95,81,65,1,406,2,null,null,null,null,null,2015,2,Tampa International Airport,TAMPA INTERNATIONAL AIRPORT,72211012842,TPA,KTPA,large_airport,US-FL,28,-82.5,28,-82.5,0,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,2015-02-07T14:45:00Z,2015-02-07T19:45:00Z,2015-02-07T15:45:00Z,2015-02-07T17:45:00Z,72211012842,2015-02-07T15:53:00Z,27.96194,-82.5403,5.8,"TAMPA INTERNATIONAL AIRPORT, FL US",FM-15,7,30.2,48,69,0,null,0.06,6,47,FEW:02 60 FEW:02 250,30.19,30.19,10,58,280,null,9,MET11102/07/15 15:53:02 METAR KTPA 072053Z 28008KT 10SM FEW060 FEW250 21/09 A3020 RMK AO2 SLP224 T02060089 56019 (KD),null,1
1,11,3,2015-02-11,DL,19790,DL,N355NB,2295,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,836,831,-5,0,0,-1,0800-0859,28,859,919,3,940,922,-18,0,0,-2,0900-0959,0,0,124,111,80,1,626,3,null,null,null,null,null,2015,2,Salt Lake City International Airport,SALT LAKE CITY INTERNATIONAL,72572024127,SLC,KSLC,large_airport,US-UT,40.8,-112,40.8,-112,0,San Diego International Airport,SAN DIEGO INTERNATIONAL AIRPO,72290023188,SAN,KSAN,large_airport,US-CA,32.7,-117.2,32.7,-117.2,0,2015-02-11T08:36:00Z,2015-02-11T15:36:00Z,2015-02-11T11:36:00Z,2015-02-11T13:36:00Z,72572024127,2015-02-11T11:53:00Z,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",FM-15,7,30.44,31,47,0,null,null,null,54,FEW:02 50 FEW:02 200,30.43,26.08,10,40,0,null,0,MET10702/11/15 11:53:02 METAR KSLC 111853Z 00000KT 10SM FEW050 FEW200 08/M01 A3044 RMK AO2 SLP306 T00831006 (WLL),null,1
1,27,5,2015-02-27,EV,20366,EV,N13968,4329,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2128,2140,12,12,0,0,2100-2159,12,2152,2307,7,2306,2314,8,8,0,0,2300-2359,0,0,98,94,75,1,404,2,null,null,null,null,null,2015,2,Newark Liberty International Airport,NEWARK LIBERTY INTERNATIONAL,72502014734,EWR,KEWR,large_airport,US-NJ,40.7,-74.2,40.7,-74.2,0,Cleveland Hopkins International Airport,CLEVELAND-HOPKINS INTERNATION,72524014820,CLE,KCLE,large_airport,US-OH,41.4,-81.9,41.4,-81.9,0,2015-02-27T21:28:00Z,2015-02-28T02:28:00Z,2015-02-27T22:28:00Z,2015-02-28T00:28:00Z,72502014734,2015-02-27T22:51:00Z,40.6825,-74.1694,2.1,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",FM-15,7,30.62,1,22,0,null,null,null,40,CLR:00,30.61,30.59,10,17,340,null,11,MET09802/27/15 22:51:03 METAR KEWR 280351Z 34010KT 10SM CLR M06/M17 A3062 RMK AO2 SLP366 T10561172 (MVC),2009-07-08,1
1,18,3,2015-03-18,MQ,20398,MQ,N537MQ,3073,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1615,1608,-7,0,0,-1,1600-1659,21,1629,1720,2,1730,1722,-8,0,0,-1,1700-1759,0,0,75,74,51,1,299,2,null,null,null,null,null,2015,3,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,Des Moines International Airport,DES MOINES INTERNATIONAL AIRP,72546014933,DSM,KDSM,large_airport,US-IA,41.5,-93.7,41.5,-93.7,0,2015-03-18T16:15:00Z,2015-03-18T21:15:00Z,2015-03-18T17:15:00Z,2015-03-18T19:15:00Z,72530094846,2015-03-18T17:51:00Z,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",FM-15,7,30.24,18,42,0,null,0,5,38,OVC:08 110,30.26,29.51,10,33,160,null,6,MET11803/18/15 17:51:02 METAR KORD 182351Z 16005KT 10SM OVC110 06/M08 A3024 RMK AO2 SLP247 T00561078 10100 20056 55001 (KLC),null,1
1,28,3,2015-01-28,MQ,20398,MQ,N614MQ,3403,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1935,1930,-5,0,0,-1,1900-1959,12,1942,2031,9,2044,2040,-4,0,0,-1,2000-2059,0,0,69,70,49,1,247,1,null,null,null,null,null,2015,1,William P Hobby Airport,WILLIAM P. HOBBY AIRPORT,72244012918,HOU,KHOU,large_airport,US-TX,29.6,-95.3,29.6,-95.3,0,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,2015-01-28T19:35:00Z,2015-01-29T01:35:00Z,2015-01-28T21:35:00Z,2015-01-28T23:35:00Z,72244012918,2015-01-28T21:53:00Z,29.63806,-95.28194,13.4,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",FM-15,7,30.15,59,59,0,null,null,null,100,FEW:02 250,30.17,30.1,9,59,170,null,7,MET09201/28/15 21:53:02 METAR KHOU 290353Z 17006KT 9SM FEW250 15/15 A3015 RMK AO2 SLP216 T01500150,2007-06-27,1
1,3,2,2015-03-03,MQ,20398,MQ,N638MQ,3470,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1215,1304,49,49,1,3,1200-1259,18,1322,1509,5,1431,1514,43,43,1,2,1400-1459,0,0,76,70,47,1,296,2,0,4,0,0,39,2015,3,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,John Glenn Columbus International Airport,PORT COLUMBUS INTERNATIONAL A,72428014821,CMH,KCMH,large_airport,US-OH,40,-82.9,40,-82.9,0,2015-03-03T12:15:00Z,2015-03-03T18:15:00Z,2015-03-03T14:15:00Z,2015-03-03T16:15:00Z,72530094846,2015-03-03T14:18:00Z,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",FM-16,7,29.62,31,34,null,-DZ:01 BR:1 |DZ |,null,null,89,OVC:08 8,null,28.9,6,33,260,26,14,MET12003/03/15 14:18:02 SPECI KORD 032018Z 26012G23KT 6SM -DZ BR OVC008 01/M01 A2962 RMK AO2 CIG 006V012 P0000 T00111006 (KLC),null,1
1,22,7,2015-03-22,MQ,20398,MQ,N509MQ,3530,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1136,1135,-1,0,0,-1,1100-1159,16,1151,1142,11,1200,1153,-7,0,0,-1,1200-1259,0,0,84,78,51,1,265,2,null,null,null,null,null,2015,3,Cincinnati Northern Kentucky International Airport,CINCINNATI/NORTHERN KENTUCKY,72421093814,CVG,KCVG,large_airport,US-KY,39,-84.7,39,-84.7,0,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,2015-03-22T11:36:00Z,2015-03-22T15:36:00Z,2015-03-22T11:36:00Z,2015-03-22T13:36:00Z,72421093814,2015-03-22T11:52:00Z,39.0444,-84.6724,269.1,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",FM-15,7,30.19,25,47,0,null,null,null,42,SCT:04 150 SCT:04 200 BKN:07 250,30.19,29.24,10,38,80,null,7,MET11303/22/15 11:52:02 METAR KCVG 221652Z 08006KT 10SM SCT150 SCT200 BKN250 08/M04 A3019 RMK AO2 SLP224 T00831039 (JP),2007-04-24,1
1,25,7,2015-01-25,OO,20304,OO,N885AS,2714,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6,California,91,1800,1754,-6,0,0,-1,1800-1859,22,1816,1820,6,1833,1826,-7,0,0,-1,1800-1859,0,0,93,92,64,1,455,2,null,null,null,null,null,2015,1,Phoenix Sky Harbor International Airport,PHOENIX SKY HARBOR INTL AIRPO,72278023183,PHX,KPHX,large_airport,US-AZ,33.4,-112,33.4,-112,0,Santa Barbara Municipal Airport,SANTA BARBARA MUNICIPAL AIRPO,72392523190,SBA,KSBA,medium_airport,US-CA,34.4,-119.8,34.4,-119.8,0,2015-01-25T18:00:00Z,2015-01-26T01:00:00Z,2015-01-25T21:00:00Z,2015-01-25T23:00:00Z,72278023183,2015-01-25T21:51:00Z,33.4277,-112.0038,337.4,"PHOENIX AIRPORT, AZ US",FM-15,7,30.07,32,56,0,null,null,null,40,BKN:07 250,30.05,28.89,10,45,200,null,6,MET09301/25/15 21:51:02 METAR KPHX 260451Z 20005KT 10SM BKN250 13/00 A3007 RMK AO2 SLP175 T01330000,2007-04-03,1
1,19,1,2015-01-19,OO,20304,OO,N909SW,6197,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,755,802,7,7,0,0,0700-0759,15,817,1002,6,1006,1008,2,2,0,0,1000-1059,0,0,191,186,165,1,991,4,null,null,null,null,null,2015,1,Denver International Airport,DENVER INTERNATIONAL AIRPORT,72565003017,DEN,KDEN,large_airport,US-CO,39.8,-104.7,39.8,-104.7,0,Portland International Airport,PORTLAND INTERNATIONAL AIRPOR,72698024229,PDX,KPDX,large_airport,US-OR,45.6,-122.6,45.6,-122.6,0,2015-01-19T07:55:00Z,2015-01-19T14:55:00Z,2015-01-19T10:55:00Z,2015-01-19T12:55:00Z,72565003017,2015-01-19T11:00:00Z,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",FM-12,4,null,25,52,null,null,-0.02,1,35,74,30.01,24.69,9.94,40,60,null,15,SYN08072565 32866 40613 10111 21039 38360 40161 51007 91753 333 10144 20033 555 91918=,2005-09-12,1
1,29,4,2015-01-29,UA,19977,UA,N516UA,555,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1217,1223,6,6,0,0,1200-1259,17,1240,1349,5,1413,1354,-19,0,0,-2,1400-1459,0,0,176,151,129,1,867,4,null,null,null,null,null,2015,1,General Edward Lawrence Logan International Airport,GEN E L LOGAN INTERNATIONAL A,72509014739,BOS,KBOS,large_airport,US-MA,42.4,-71,42.4,-71,0,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,2015-01-29T12:17:00Z,2015-01-29T17:17:00Z,2015-01-29T13:17:00Z,2015-01-29T15:17:00Z,72509014739,2015-01-29T13:54:00Z,42.3606,-71.0097,3.7,"BOSTON, MA US",FM-15,7,30.23,17,30,0,null,null,null,58,FEW:02 60 SCT:04 250,30.23,30.2,10,26,0,null,0,MET10901/29/15 13:54:02 METAR KBOS 291854Z 00000KT 10SM FEW060 SCT250 M01/M08 A3023 RMK AO2 SLP236 T10111083 $ (DH),2006-10-05,1
1,14,3,2015-01-14,UA,19977,UA,N76515,1077,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,1510,1544,34,34,1,2,1500-1559,20,1604,1840,6,1822,1846,24,24,1,1,1800-1859,0,0,192,182,156,1,1068,5,12,0,0,0,12,2015,1,Newark Liberty International Airport,NEWARK LIBERTY INTERNATIONAL,72502014734,EWR,KEWR,large_airport,US-NJ,40.7,-74.2,40.7,-74.2,0,Southwest Florida International Airport,SW FLORIDA INTN AIRPORT,72210812894,RSW,KRSW,large_airport,US-FL,26.5,-81.8,26.5,-81.8,0,2015-01-14T15:10:00Z,2015-01-14T20:10:00Z,2015-01-14T16:10:00Z,2015-01-14T18:10:00Z,72502014734,2015-01-14T16:51:00Z,40.6825,-74.1694,2.1,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",FM-15,7,30.26,19,30,0,null,null,null,64,FEW:02 25 OVC:08 45,30.26,30.23,10,26,10,null,9,MET10801/14/15 16:51:02 METAR KEWR 142151Z 01008KT 10SM FEW025 OVC045 M01/M07 A3026 RMK AO2 SLP247 T10111072 (MVC),2009-07-08,1
1,4,7,2015-01-04,UA,19977,UA,N41135,1153,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1155,1156,1,1,0,0,1100-1159,13,1209,1319,10,1330,1329,-1,0,0,-1,1300-1359,0,0,155,153,130,1,854,4,null,null,null,null,null,2015,1,Orlando International Airport,ORLANDO INTERNATIONAL AIRPORT,72205012815,MCO,KMCO,large_airport,US-FL,28.4,-81.3,28.4,-81.3,0,George Bush Intercontinental Houston Airport,G BUSH INTERCONTINENTAL AP/HO,72243012960,IAH,KIAH,large_airport,US-TX,30,-95.4,30,-95.4,0,2015-01-04T11:55:00Z,2015-01-04T16:55:00Z,2015-01-04T12:55:00Z,2015-01-04T14:55:00Z,72205012815,2015-01-04T13:00:00Z,28.4339,-81.325,27.4,"ORLANDO INTERNATIONAL AIRPORT, FL US",FM-12,4,null,67,84,null,null,0.06,8,57,26,30.18,30.09,9.94,73,180,null,18,SYN08072205 32566 61816 10289 20194 30188 40220 58021 91753 333 10289 20200 555 90418=,null,1
1,3,6,2015-01-03,UA,19977,UA,N32404,1754,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,720,723,3,3,0,0,0700-0759,38,801,1049,4,1025,1053,28,28,1,1,1000-1059,0,0,125,150,108,1,787,4,0,0,28,0,0,2015,1,George Bush Intercontinental Houston Airport,G BUSH INTERCONTINENTAL AP/HO,72243012960,IAH,KIAH,large_airport,US-TX,30,-95.4,30,-95.4,0,Tampa International Airport,TAMPA INTERNATIONAL AIRPORT,72211012842,TPA,KTPA,large_airport,US-FL,28,-82.5,28,-82.5,0,2015-01-03T07:20:00Z,2015-01-03T13:20:00Z,2015-01-03T09:20:00Z,2015-01-03T11:20:00Z,72243012960,2015-01-03T09:46:00Z,29.98,-95.36,29,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",FM-16,7,30,48,50,null,null,null,null,94,BKN:07 4 BKN:07 12 OVC:08 17,null,29.89,2,49,290,null,8,MET10401/03/15 09:46:02 SPECI KIAH 031546Z 29007KT 2SM BKN004 BKN012 OVC017 10/09 A3000 RMK AO2 SFC VIS 9 (MS),2009-06-11,1
1,9,5,2015-01-09,VX,21171,VX,N854VA,352,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,700,656,-4,0,0,-1,0700-0759,8,704,829,6,840,835,-5,0,0,-1,0800-0859,0,0,100,99,85,1,550,3,null,null,null,null,null,2015,1,Portland International Airport,PORTLAND INTERNATIONAL AIRPOR,72698024229,PDX,KPDX,large_airport,US-OR,45.6,-122.6,45.6,-122.6,0,San Francisco International Airport,SAN FRANCISCO INTERNATIONAL A,72494023234,SFO,KSFO,large_airport,US-CA,37.6,-122.4,37.6,-122.4,0,2015-01-09T07:00:00Z,2015-01-09T15:00:00Z,2015-01-09T11:00:00Z,2015-01-09T13:00:00Z,72698024229,2015-01-09T11:53:00Z,45.5958,-122.6093,5.8,"PORTLAND INTERNATIONAL AIRPORT, OR US",FM-15,7,30.1,37,47,0,null,null,null,69,BKN:07 180 BKN:07 250,30.1,29.98,10,43,70,null,7,MET10501/09/15 11:53:02 METAR KPDX 091953Z 07006KT 10SM BKN180 BKN250 08/03 A3010 RMK AO2 SLP193 T00830028 (CB),2007-02-01,1
1,25,3,2015-02-25,WN,19393,WN,N720WN,513,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,850,846,-4,0,0,-1,0800-0859,11,857,1000,6,1020,1006,-14,0,0,-1,1000-1059,0,0,90,80,63,1,406,2,null,null,null,null,null,2015,2,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,Tampa International Airport,TAMPA INTERNATIONAL AIRPORT,72211012842,TPA,KTPA,large_airport,US-FL,28,-82.5,28,-82.5,0,2015-02-25T08:50:00Z,2015-02-25T13:50:00Z,2015-02-25T09:50:00Z,2015-02-25T11:50:00Z,72219013874,2015-02-25T09:52:00Z,33.6301,-84.4418,307.8,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",FM-15,7,29.96,25,34,0,null,-0.01,3,70,BKN:07 130 BKN:07 150 OVC:08 180,29.98,28.87,10,31,310,null,5,MET13802/25/15 09:52:02 METAR KATL 251452Z 31004KT 10SM BKN130 BKN150 OVC180 01/M04 A2996 RMK AO2 SLP153 VIRGA OHD & ALQDS T00111039 53004 (CJL),2007-03-27,1
1,7,3,2015-01-07,WN,19393,WN,N8650F,2294,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2050,2052,2,2,0,0,2000-2059,9,2101,2121,8,2150,2129,-21,0,0,-2,2100-2159,0,0,180,157,140,1,1090,5,null,null,null,null,null,2015,1,Austin Bergstrom International Airport,AUSTIN-BERGSTROM INTL AIRPORT,72254013904,AUS,KAUS,large_airport,US-TX,30.2,-97.7,30.2,-97.7,0,McCarran International Airport,MCCARRAN INTERNATIONAL AIRPOR,72386023169,LAS,KLAS,large_airport,US-NV,36.1,-115.2,36.1,-115.2,0,2015-01-07T20:50:00Z,2015-01-08T02:50:00Z,2015-01-07T22:50:00Z,2015-01-08T00:50:00Z,72254013904,2015-01-07T22:53:00Z,30.1831,-97.6799,146.3,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",FM-15,7,30.76,10,32,0,null,null,null,40,FEW:02 150 FEW:02 250,30.78,30.22,10,25,10,29,20,MET12201/07/15 22:53:02 METAR KAUS 080453Z 01017G25KT 10SM FEW150 FEW250 00/M12 A3076 RMK AO2 PK WND 02028/0410 SLP424 T00001122,2008-10-30,1
1,1,7,2015-03-01,WN,19393,WN,N8601C,2677,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1600,1601,1,1,0,0,1600-1659,9,1610,1858,10,1855,1908,13,13,0,0,1800-1859,0,0,235,247,228,1,1444,6,null,null,null,null,null,2015,3,Chicago Midway International Airport,CHICAGO MIDWAY INTL ARPT,72534014819,MDW,KMDW,large_airport,US-IL,41.8,-87.8,41.8,-87.8,0,Phoenix Sky Harbor International Airport,PHOENIX SKY HARBOR INTL AIRPO,72278023183,PHX,KPHX,large_airport,US-AZ,33.4,-112,33.4,-112,0,2015-03-01T16:00:00Z,2015-03-01T22:00:00Z,2015-03-01T18:00:00Z,2015-03-01T20:00:00Z,72534014819,2015-03-01T18:35:00Z,41.78611,-87.75222,186.5,"CHICAGO MIDWAY AIRPORT, IL US",FM-16,7,30.3,15,24,null,null,null,null,68,SCT:04 20,null,29.63,10,21,260,null,13,MET08803/01/15 18:35:01 SPECI KMDW 020035Z 26011KT 10SM SCT020 M04/M09 A3030 RMK AO2 T10441094,2007-06-13,1
